code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,rev_42,rev_43,rev_44,rev_45,rev_46,rev_47,rev_48,rev_49,rev_50,rev_51,rev_52,rev_53,rev_54,rev_55,rev_56,rev_57,rev_58,rev_59,rev_60,rev_61,rev_62,rev_63,rev_64,rev_65,rev_66,rev_67,rev_68,rev_69,rev_70,rev_71,rev_72,rev_73,rev_74,rev_75,rev_76,rev_77,rev_78,rev_79,rev_80,rev_81,rev_82,rev_83,rev_84,rev_85,rev_86,rev_87,rev_88,rev_89,rev_90,rev_91,rev_92,rev_93,rev_94,rev_95,rev_96,rev_97,rev_98,rev_99,rev_100,rev_101,rev_102,rev_103,rev_104,rev_105,rev_106,rev_107,rev_108,rev_109,rev_110,rev_111,rev_112,rev_113,rev_114,rev_115,rev_116,rev_117,rev_118,rev_119,rev_120,rev_121,rev_122,rev_123,rev_124,rev_125,rev_126,rev_127,rev_128,rev_129,rev_130,rev_131,rev_132,rev_133,rev_134,rev_135,rev_136,rev_137,rev_138,rev_139,rev_140,rev_141,rev_142,rev_143,rev_144,rev_145,rev_146,rev_147,rev_148,doc_link,source_link
${base}${url},wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,15,15,10,10,10,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/utils/api.js#L38
Promise.resolve(err),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L7
deleteRequest,wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,20,20,20,20,20,20,20,20,20,22,22,22,26,26,30,30,30,30,30,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70,70,40,40,40,13,13,13,13,13,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sys/SysHr.vue#L86
encodeURIComponent(data[it]),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L43
encodeURIComponent(it),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L43
error({message: '服务器被吃了⊙﹏⊙∥'}),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L20
error({message: '未知错误!'}),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/utils/api.js#L27
"error({message: '权限不足,请联系管理员!'})",wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L22
error({message: '请求超时!'}),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L6
error({message: data.data.msg}),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L11
getRequest,wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,37,37,37,37,37,37,37,37,37,40,40,40,48,48,52,52,52,52,52,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,73,73,73,83,83,83,91,91,97,97,97,97,97,97,97,169,169,169,169,169,169,169,169,169,169,169,169,97,97,97,27,27,27,27,27,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,82,83,83,84,85,83,83,83,83,83,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sys/SysHr.vue#L152
loginForm,wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,47,47,47,47,47,47,47,47,47,47,47,26,27,27,7,7,7,7,7,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/Login.vue#L5
postRequest,wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,18,18,18,18,18,18,18,18,18,19,19,19,23,23,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,71,71,71,71,71,71,71,71,71,71,71,71,41,41,41,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sal/SalSob.vue#L147
putRequest,wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,35,35,35,35,35,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,45,45,45,45,50,50,50,50,56,56,56,56,56,56,56,98,98,98,98,98,98,98,98,98,98,98,98,56,56,56,12,12,12,12,12,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,40,40,40,40,40,40,40,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sys/SysHr.vue#L128
replace({path: path == '/' || path == undefined ? '/home' : path}),wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/components/Login.vue#L50
transformRequest,wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,24,24,24,24,24,24,24,24,24,24,24,24,13,13,13,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/utils/api.js#L40
uploadFileRequest,wiki,"6.axios请求封装,请求异常统一处理.md",.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://github.com/lenve/vhr/wiki/6.axios请求封装,请求异常统一处理/d65471ace24eeb997ad61e67f95c7ea8ba238270",https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/utils/api.js#L52
deleteRequest,wiki,7.将请求方法挂到Vue上.md,.,.,.,.,.,.,.,0,20,20,20,20,20,20,20,20,20,22,22,22,26,26,30,30,30,30,30,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70,70,40,40,40,13,13,13,13,13,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,https://github.com/lenve/vhr/wiki/7.将请求方法挂到Vue上/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sys/SysHr.vue#L86
getRequest,wiki,7.将请求方法挂到Vue上.md,.,.,.,.,.,.,.,0,37,37,37,37,37,37,37,37,37,40,40,40,48,48,52,52,52,52,52,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,73,73,73,83,83,83,91,91,97,97,97,97,97,97,97,169,169,169,169,169,169,169,169,169,169,169,169,97,97,97,27,27,27,27,27,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,82,83,83,84,85,83,83,83,83,83,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,https://github.com/lenve/vhr/wiki/7.将请求方法挂到Vue上/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sys/SysHr.vue#L152
loginForm,wiki,7.将请求方法挂到Vue上.md,.,.,.,.,.,.,.,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,47,47,47,47,47,47,47,47,47,47,47,26,27,27,7,7,7,7,7,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,https://github.com/lenve/vhr/wiki/7.将请求方法挂到Vue上/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/Login.vue#L5
postRequest,wiki,7.将请求方法挂到Vue上.md,.,.,.,.,.,.,.,0,18,18,18,18,18,18,18,18,18,19,19,19,23,23,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,71,71,71,71,71,71,71,71,71,71,71,71,41,41,41,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,https://github.com/lenve/vhr/wiki/7.将请求方法挂到Vue上/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sal/SalSob.vue#L147
putRequest,wiki,7.将请求方法挂到Vue上.md,.,.,.,.,.,.,.,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,35,35,35,35,35,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,45,45,45,45,50,50,50,50,56,56,56,56,56,56,56,98,98,98,98,98,98,98,98,98,98,98,98,56,56,56,12,12,12,12,12,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,40,40,40,40,40,40,40,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,https://github.com/lenve/vhr/wiki/7.将请求方法挂到Vue上/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/sys/SysHr.vue#L128
$route,wiki,8.登录状态的保存.md,.,.,.,.,.,.,.,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,35,35,35,35,35,35,35,35,35,35,35,35,19,19,19,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,https://github.com/lenve/vhr/wiki/8.登录状态的保存/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/Login.vue#L66
$router,wiki,8.登录状态的保存.md,.,.,.,.,.,.,.,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,25,25,25,25,25,25,25,25,25,48,48,48,48,48,48,48,48,48,48,48,48,27,27,27,6,6,6,6,6,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,36,37,37,38,39,37,37,37,37,37,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,https://github.com/lenve/vhr/wiki/8.登录状态的保存/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/Login.vue#L67
$store,wiki,8.登录状态的保存.md,.,.,.,.,.,.,.,0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,57,57,103,103,103,103,103,103,103,183,183,183,183,183,183,183,183,183,183,183,183,103,103,103,8,8,8,8,8,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,66,67,67,67,67,67,67,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,https://github.com/lenve/vhr/wiki/8.登录状态的保存/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/chat/FriendChat.vue#L28
JSON,wiki,8.登录状态的保存.md,.,.,.,.,.,.,.,0,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,178,178,197,197,197,197,197,197,197,341,341,341,341,341,341,341,341,341,341,341,341,197,197,197,53,53,53,53,53,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,183,183,183,183,183,184,185,186,186,186,186,186,186,186,186,186,186,186,186,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,https://github.com/lenve/vhr/wiki/8.登录状态的保存/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/views/emp/EmpBasic.vue#L824
"commit('login', data.msg)",wiki,8.登录状态的保存.md,.,.,.,.,.,.,.,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://github.com/lenve/vhr/wiki/8.登录状态的保存/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/0efa988b7c6c23a3608cd8e7da5a91ed5ad5e7cf/hrserver/src/main/resources/static/static/js/app.a57c9a5cc2cb20a5c6f7.js.map#L1
getItem('user' || '[]'),wiki,8.登录状态的保存.md,.,.,.,.,.,.,.,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://github.com/lenve/vhr/wiki/8.登录状态的保存/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/41dcea34d3a220988e19c34ab88b2822d02c1be9/vuehr/src/store/index.js#L11
localStorage,wiki,8.登录状态的保存.md,.,.,.,.,.,.,.,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,31,54,54,54,54,54,54,54,91,91,91,91,91,91,91,91,91,91,91,91,54,54,54,6,6,6,6,6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,https://github.com/lenve/vhr/wiki/8.登录状态的保存/d65471ace24eeb997ad61e67f95c7ea8ba238270,https://github.com/lenve/vhr/blob/760d8fa4026260c7f61b347b4b3a308c311ea74d/vuehr/src/utils/sockjs.js#L3767
