repo_name,code_element,page_type,page_name,rev_1,rev_2,rev_SHA_1,rev_timestamp_1,rev_SHA_2,rev_timestamp_2,doc_SHA,doc_timestamp,doc_link,source_link,author_1_is_outdated,author_1_reason,author_2_is_outdated,author_2_reason,author_3_is_outdated,author_3_reason,additional comments
google_keyczar,RandImpl,wiki,CppForDevelopers.md,13,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/CppForDevelopers/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/cpp/src/keyczar/session.cc#L55,Y,File deleted,,,,,
google_capirca,REMOTE_OFFICES,wiki,Policy-format.md,3,0,d5273dd16dc573f8c58bd62675093f3cdc9e8154,1572940329,31235e964c9893f3f3432d84604fbaa727384047,1628120226,d1e9f9efd13a2569b6f39e68ffe548db4ed9502a,1568221104,https://github.com/google/capirca/wiki/Policy-format/d1e9f9efd13a2569b6f39e68ffe548db4ed9502a,https://github.com/google/capirca/blob/d5273dd16dc573f8c58bd62675093f3cdc9e8154/doc/policy_format.txt#L219,N,Source is a doc,,,,,
google_keyczar,publicKey,wiki,DsaPrivateKey.md,113,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/DsaPrivateKey/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/keyczar.keys-pysrc.html#L663,N,Source is a doc,,,,,
google_openrtb,jsonReq,wiki,Home.md,10,0,40533ab3103d053e1cbb8c4cec01db4d06d85f2d,1536609225,76961915396c842cf0a0940e9bfdbaee997cba3e,1607026817,5ca44fde70041570bc4d87f0952581bcf876ac7d,1531839196,https://github.com/google/openrtb/wiki/Home/5ca44fde70041570bc4d87f0952581bcf876ac7d,https://github.com/google/openrtb/blob/40533ab3103d053e1cbb8c4cec01db4d06d85f2d/openrtb-core/src/test/java/com/google/openrtb/json/OpenRtbNativeJsonTest.java#L121,Y,File deleted,,,,,test deleted
google_keyczar,implementationName,wiki,InteropTesting.md,1,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/InteropTesting/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/interop/README.md#L55,N,Source is a doc,,,,,
google_keyczar,URL,wiki,MavenInstructions.md,17,0,7dc70a2937bf2bca11d5d358cacfb65d8014679b,1468992209,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,39d35623e1ddab17430c0d7e009fbc54ab98e2f1,1466501892,https://github.com/google/keyczar/wiki/MavenInstructions/39d35623e1ddab17430c0d7e009fbc54ab98e2f1,https://github.com/google/keyczar/blob/7dc70a2937bf2bca11d5d358cacfb65d8014679b/site/site/webpage/pydocs/keyczar.util-pysrc.html#L352,N,Common word,,,,,
google_keyczar,KeyPurpose,wiki,CppTutorial.md,409,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/CppTutorial/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/toc-keyczar.keyinfo-module.html#L17,N,Source is a doc,,,,,
google_keyczar,keyset_writer,wiki,CppForDevelopers.md,6,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/CppForDevelopers/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/cpp/src/keyczar/rw/keyset_writer.cc#L14,Y,File deleted,,,,,
google_capirca,2620:0:10A1::,wiki,Naming-definitions.md,1,0,9c783468f67d1f64a59d993c5e0716d1d827e0a2,1438728878,31235e964c9893f3f3432d84604fbaa727384047,1628120226,f72644f06c370fa66e284967ca31b17001d50aa9,1438727175,https://github.com/google/capirca/wiki/Naming-definitions/f72644f06c370fa66e284967ca31b17001d50aa9,https://github.com/google/capirca/blob/9c783468f67d1f64a59d993c5e0716d1d827e0a2/doc/naming_definitions.txt#L40,N,Source and doc are the same,,,,,
google_prudaq,1Mhz,wiki,CircuitDescription.md,1,0,c2ff861c7368d0e6ba6b73916ddbafdfd4b047ce,1464306300,8ef53f45aab16a095edc50d1e144e191d13303c1,1472608974,b93435aac2e17918e72da51dd14e7048b60358bc,1464216758,https://github.com/google/prudaq/wiki/CircuitDescription/b93435aac2e17918e72da51dd14e7048b60358bc,https://github.com/google/prudaq/blob/c2ff861c7368d0e6ba6b73916ddbafdfd4b047ce/doc/CircuitDescription.md#L19,N,Source and doc are the same,,,,,
google_crmint,GA_CLIENT_ID,wiki,Predicted-Profit-Pipelines.md,4,0,d857e5042238c29659d4f61a760c71fdccca8692,1605093116,ff0949e3f46591b69fe692374f02453d82afbc05,1614068443,aa21e7cec341fde40f29c33b1a0e854064c8fe44,1605083088,https://github.com/google/crmint/wiki/Predicted-Profit-Pipelines/aa21e7cec341fde40f29c33b1a0e854064c8fe44,https://github.com/google/crmint/blob/d857e5042238c29659d4f61a760c71fdccca8692/docs/pipelines/predicting-profit/non_GA360/monthly predictions.json#L573,N,Source is a doc,,,,,
google_caliper,WorkerResponse,wiki,UnderstandingTheCodebase.md,5,0,5634acb439ed39963eea060e0a082e7120419eac,1447698564,a3f9d735d1739da8c6bbf98054ef2e0d2cb6827f,1626190581,6c51070eea478a73971b9c0ad82031e85c34ea36,1432052612,https://github.com/google/caliper/wiki/UnderstandingTheCodebase/6c51070eea478a73971b9c0ad82031e85c34ea36,https://github.com/google/caliper/blob/5634acb439ed39963eea060e0a082e7120419eac/.idea/workspace.xml#L13,Y,File deleted,,,,,
google_keyczar,WebSafeBase64,wiki,OperationEncrypt.md,13,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationEncrypt/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/interop/README.md#L143,N,Source is a doc,,,,,
google_keyczar,KeyczarTool,wiki,KeyczarSummary.md,371,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/KeyczarSummary/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/javadocs/overview-tree.html#L96,N,Source is a doc,,,,,
google_keyczar,"Encrypt(""Secret message"")",wiki,OperationEncrypt.md,1,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationEncrypt/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/index.html#L86,N,Source is a doc,,,,,
google_keyczar,AesKey,wiki,KeyczarSummary.md,308,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/KeyczarSummary/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/toc-keyczar.keys-module.html#L16,N,Source is a doc,,,,,
google_keyczar,INACTIVE,wiki,Algorithms.md,85,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/Algorithms/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/toc-keyczar.keyinfo-module.html#L40,N,Common word,,,,,
google_qpp,localhost:9222,wiki,Development-Workflow.md,2,0,a375834cde9ca417a1014ca14fdda1e9927990fa,1360622779,2603bac9434d9ed2bfa36f1bc08a211e83cb3aff,1380574324,c2219ef6297166ddeef180e84d0e5f1cf43fc972,1360619570,https://github.com/google/qpp/wiki/Development-Workflow/c2219ef6297166ddeef180e84d0e5f1cf43fc972,https://github.com/google/qpp/blob/a375834cde9ca417a1014ca14fdda1e9927990fa/build/src/background.js#L26,Y,File deleted,,,,,
google_openrtb,OpenRtb.BidRequest.newBuilder(),wiki,Home.md,2,0,40533ab3103d053e1cbb8c4cec01db4d06d85f2d,1536609225,76961915396c842cf0a0940e9bfdbaee997cba3e,1607026817,5ca44fde70041570bc4d87f0952581bcf876ac7d,1531839196,https://github.com/google/openrtb/wiki/Home/5ca44fde70041570bc4d87f0952581bcf876ac7d,https://github.com/google/openrtb/blob/40533ab3103d053e1cbb8c4cec01db4d06d85f2d/openrtb-core/src/test/java/com/google/openrtb/json/OpenRtbJsonRequestHelper.java#L159,Y,File deleted,,,,,test deleted
google_googlemock,GoogleTest,repo,README.md,3,0,e5b9c7b0859922915fe1ac56648988597afbbcad,1563380176,245b237927e4d3711f4193432bfd830b29b28346,1563380268,e5b9c7b0859922915fe1ac56648988597afbbcad,1563380176,https://github.com/google/googlemock/blob/e5b9c7b0859922915fe1ac56648988597afbbcad/README.md,https://github.com/google/googlemock/blob/e5b9c7b0859922915fe1ac56648988597afbbcad/googlemock/configure.ac#L59,N,Source code comment,,,,,
google_keyczar,publicExponent,wiki,RsaPrivateKey.md,59,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/RsaPrivateKey/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/keyczar.util-pysrc.html#L102,N,Source is a doc,,,,,
google_codeu_project_2017,syncWithRelay,wiki,Relay-Server.md,1,0,ee3663fd68f197dfcc006a6512d4c26874f7d113,1489433358,2503f0f6dfca50198f1b9cdadeec1d4103d24066,1624378337,b2b59239f18afa66a66f6d4f09d37040b065bd46,1488482200,https://github.com/google/codeu_project_2017/wiki/Relay-Server/b2b59239f18afa66a66f6d4f09d37040b065bd46,https://github.com/google/codeu_project_2017/blob/ee3663fd68f197dfcc006a6512d4c26874f7d113/src/codeu/chat/server/Server.java#L63,Y,Code element deleted,,,,,
google_flogger,"log(""Log message with: %s"", argument)",repo,README.md,2,0,c7c876f88c8954ca5175f9e80478d803b2228071,1615923473,d108885bfa35a013ae107863632687ad686bf0c8,1628542792,c7c876f88c8954ca5175f9e80478d803b2228071,1615923473,https://github.com/google/flogger/blob/c7c876f88c8954ca5175f9e80478d803b2228071/README.md,https://github.com/google/flogger/blob/c7c876f88c8954ca5175f9e80478d803b2228071/docs/index.md#L17,N,Source and doc are the same,,,,,
google_traceur-compiler,visitPropertyMethodAssignment,wiki,Adding Transformation Passes.md,6,0,0a93223b98c7c90099428ff06d2182fe3ee6ed54,1415110949,caa7b751d5150622e13cdd18865e09681d8c6691,1473957455,771039fd66d40de4951850be7630bf249262c816,1415052428,https://github.com/google/traceur-compiler/wiki/Adding Transformation Passes/771039fd66d40de4951850be7630bf249262c816,https://github.com/google/traceur-compiler/blob/0a93223b98c7c90099428ff06d2182fe3ee6ed54/src/semantics/ScopeVisitor.js#L112,Y,Code element deleted,,,,,renamed to visitMethod
google_keyczar,CmdAddKey,wiki,CppTutorial.md,24,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/CppTutorial/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/cpp/src/keyczar/keyczar_tool/testdata_gen.cc#L59,Y,File deleted,,,,,
google_keyczar,HMAC_SHA1,wiki,CppTutorial.md,114,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/CppTutorial/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/toc-keyczar.keyinfo-module.html#L39,N,Source is a doc,,,,,
google_keyczar,PBE,wiki,OperationOtherFeatures.md,41,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationOtherFeatures/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/java/code/src/org/keyczar/KeyczarKey.java#L61,N,Source code comment,,,,,
google_google-authenticator,pam_google_authenticator,wiki,Attachments-for-all-issues.md,15,0,613881845cbd91cb0669b6ed04cced3e422c8283,1463158137,51781910ae2bb1abf8ac51b290272f86f3651235,1601301437,0d241b2c7ba17b9209aeacd6a3cb2442e4a793c4,1463153599,https://github.com/google/google-authenticator/wiki/Attachments-for-all-issues/0d241b2c7ba17b9209aeacd6a3cb2442e4a793c4,https://github.com/google/google-authenticator/blob/613881845cbd91cb0669b6ed04cced3e422c8283/libpam/src/pam_google_authenticator.c#L55,N,URL or URL alt text,,,,,
google_keyczar,KeyVersion,wiki,KeyMetadata.md,330,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/KeyMetadata/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/toc-keyczar.keydata-module.html#L17,N,Source is a doc,,,,,
google_web-starter-kit,@return,wiki,Component-pattern.md,1,0,9fe7e2b0c2aef2f4b19c2a738a2a3d9e6394576a,1418147117,e7e55e891ff6f00b223db5a5ef531e0ffaf84bbb,1515525370,9ab9001568736fc67dab72091e1a5a383aac911d,1417710530,https://github.com/google/web-starter-kit/wiki/Component-pattern/9ab9001568736fc67dab72091e1a5a383aac911d,https://github.com/google/web-starter-kit/blob/9fe7e2b0c2aef2f4b19c2a738a2a3d9e6394576a/app/styles/components/_utils.scss#L85,Y,File deleted,,,,,
google_capirca,COMPANY_INTERNAL,wiki,Policy-format.md,1,0,d5273dd16dc573f8c58bd62675093f3cdc9e8154,1572940329,31235e964c9893f3f3432d84604fbaa727384047,1628120226,d1e9f9efd13a2569b6f39e68ffe548db4ed9502a,1568221104,https://github.com/google/capirca/wiki/Policy-format/d1e9f9efd13a2569b6f39e68ffe548db4ed9502a,https://github.com/google/capirca/blob/d5273dd16dc573f8c58bd62675093f3cdc9e8154/doc/policy_format.txt#L164,N,Source is a doc,,,,,
google_keyczar,"SessionCrypter(keyCrypter, sessionMaterial)",wiki,OperationSessions.md,1,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationSessions/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/java/code/src/org/keyczar/SessionCrypter.java#L39,N,Source code comment,,,,,
google_keyczar,MS,wiki,CppForDevelopers.md,9,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/CppForDevelopers/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/cpp/src/tools/scons/scons-local-1.2.0.d20090223/SCons/compat/_scons_subprocess.py#L59,N,Common word,,,,,
google_keyczar,SHA256,wiki,RsaPublicKey.md,29,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/RsaPublicKey/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/python/doc/pycrypt.tex#L136,N,Source is a doc,,,,,
google_tcli,TBL,wiki,TCLI-Power-Users-Guide.md,1,0,a4a0cf0c8dae099b577ddfb097393a4056f5be2d,1567242969,72737666b7198762dfc9c1cb88f1336c86648b96,1624864962,68fad85daad28a2e3a7b176f529745d0ed6b3734,1567241591,https://github.com/google/tcli/wiki/TCLI-Power-Users-Guide/68fad85daad28a2e3a7b176f529745d0ed6b3734,https://github.com/google/tcli/blob/a4a0cf0c8dae099b577ddfb097393a4056f5be2d/g3doc/poweruser.md#L327,N,Source and doc are the same,,,,,
google_keyczar,KeyHash,wiki,RsaPrivateKey.md,10,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/RsaPrivateKey/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/java/code/src/org/keyczar/Keyczar.java#L50,Y,File deleted,,,,,
google_berrydb,NDK,repo,README.md,1,0,8f5f5986880bfc99a3216056035ca8ce5db2afcc,1521100281,02657eb5c43c133290a6d3cb68311f5adc0726f8,1586652197,8f5f5986880bfc99a3216056035ca8ce5db2afcc,1521100281,https://github.com/google/berrydb/blob/8f5f5986880bfc99a3216056035ca8ce5db2afcc/README.md,https://github.com/google/berrydb/blob/8f5f5986880bfc99a3216056035ca8ce5db2afcc/src/pool_impl.cc#L15,N,Common word,,,,,
google_keyczar,session_material,wiki,OperationSignedSessions.md,53,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationSignedSessions/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/python/tests/keyczar_tests/session_test.py#L47,Y,File deleted,,,,,test deleted
google_keyczar,"CmdPubKey(rsa_path, rsa_pub_path, pbe_encryption, *password)",wiki,CppTutorial.md,1,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/CppTutorial/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/cpp/src/examples/keyczar_tool.cc#L66,Y,File deleted,,,,,example deleted
google_keyczar,keyEncrypter,wiki,OperationSessions.md,3,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationSessions/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/java/code/src/org/keyczar/interop/operations/SignedSessionOperation.java#L28,Y,File deleted,,,,,
google_keyczar,key_crypter,wiki,OperationSignedSessions.md,4,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationSignedSessions/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/python/tests/keyczar_tests/interop_test.py#L197,Y,File deleted,,,,,test deleted
google_keyczar,AES,wiki,OperationSignedSessions.md,267,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,de30cad2b15b669a2c2d229f64b805851c499594,1425766510,https://github.com/google/keyczar/wiki/OperationSignedSessions/de30cad2b15b669a2c2d229f64b805851c499594,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/site/site/webpage/pydocs/toc-keyczar.keyinfo-module.html#L30,N,Common word,,,,,
google_keyczar,VersionByte,wiki,Home.md,2,0,d4880f06488bad5ac5396266022ad331db6b3066,1426402485,0f0727dbc2ee02467f9c927bbf35898aa3be4c45,1557800954,86a70496c55d954ef233e3a29838d6f8de0fe4ef,1425767496,https://github.com/google/keyczar/wiki/Home/86a70496c55d954ef233e3a29838d6f8de0fe4ef,https://github.com/google/keyczar/blob/d4880f06488bad5ac5396266022ad331db6b3066/python/src/keyczar/keyczar.py#L593,N,URL or URL alt text,,,,,
